"Date","Official Bank Rate              [a] [b]             IUDBEDR"
"13 Aug 96","5.6875"
"12 Aug 96","5.6875"
"09 Aug 96","5.6875"
"08 Aug 96","5.6875"
"07 Aug 96","5.6875"
"06 Aug 96","5.6875"
"05 Aug 96","5.6875"
"02 Aug 96","5.6875"
"01 Aug 96","5.6875"
"31 Jul 96","5.6875"
"30 Jul 96","5.6875"
"29 Jul 96","5.6875"
"26 Jul 96","5.6875"
"25 Jul 96","5.6875"
"24 Jul 96","5.6875"
"23 Jul 96","5.6875"
"22 Jul 96","5.6875"
"19 Jul 96","5.6875"
"18 Jul 96","5.6875"
"17 Jul 96","5.6875"
"16 Jul 96","5.6875"
"15 Jul 96","5.6875"
"12 Jul 96","5.6875"
"11 Jul 96","5.6875"
"10 Jul 96","5.6875"
"09 Jul 96","5.6875"
"08 Jul 96","5.6875"
"05 Jul 96","5.6875"
"04 Jul 96","5.6875"
"03 Jul 96","5.6875"
"02 Jul 96","5.6875"
"01 Jul 96","5.6875"
"28 Jun 96","5.6875"
"27 Jun 96","5.6875"
"26 Jun 96","5.6875"
"25 Jun 96","5.6875"
"24 Jun 96","5.6875"
"21 Jun 96","5.6875"
"20 Jun 96","5.6875"
"19 Jun 96","5.6875"
"18 Jun 96","5.6875"
"17 Jun 96","5.6875"
"14 Jun 96","5.6875"
"13 Jun 96","5.6875"
"12 Jun 96","5.6875"
"11 Jun 96","5.6875"
"10 Jun 96","5.6875"
"07 Jun 96","5.6875"
"06 Jun 96","5.6875"
"05 Jun 96","5.9375"
"04 Jun 96","5.9375"
"03 Jun 96","5.9375"
"31 May 96","5.9375"
"30 May 96","5.9375"
"29 May 96","5.9375"
"28 May 96","5.9375"
"24 May 96","5.9375"
"23 May 96","5.9375"
"22 May 96","5.9375"
"21 May 96","5.9375"
"20 May 96","5.9375"
"17 May 96","5.9375"
"16 May 96","5.9375"
"15 May 96","5.9375"
"14 May 96","5.9375"
"13 May 96","5.9375"
"10 May 96","5.9375"
"09 May 96","5.9375"
"08 May 96","5.9375"
"07 May 96","5.9375"
"03 May 96","5.9375"
"02 May 96","5.9375"
"01 May 96","5.9375"
"30 Apr 96","5.9375"
"29 Apr 96","5.9375"
"26 Apr 96","5.9375"
"25 Apr 96","5.9375"
"24 Apr 96","5.9375"
"23 Apr 96","5.9375"
"22 Apr 96","5.9375"
"19 Apr 96","5.9375"
"18 Apr 96","5.9375"
"17 Apr 96","5.9375"
"16 Apr 96","5.9375"
"15 Apr 96","5.9375"
"12 Apr 96","5.9375"
"11 Apr 96","5.9375"
"10 Apr 96","5.9375"
"09 Apr 96","5.9375"
"04 Apr 96","5.9375"
"03 Apr 96","5.9375"
"02 Apr 96","5.9375"
"01 Apr 96","5.9375"
"29 Mar 96","5.9375"
"28 Mar 96","5.9375"
"27 Mar 96","5.9375"
"26 Mar 96","5.9375"
"25 Mar 96","5.9375"
"22 Mar 96","5.9375"
"21 Mar 96","5.9375"
"20 Mar 96","5.9375"
"19 Mar 96","5.9375"
"18 Mar 96","5.9375"
"15 Mar 96","5.9375"
"14 Mar 96","5.9375"
"13 Mar 96","5.9375"
"12 Mar 96","5.9375"
"11 Mar 96","5.9375"
"08 Mar 96","5.9375"
"07 Mar 96","6.125"
"06 Mar 96","6.125"
"05 Mar 96","6.125"
"04 Mar 96","6.125"
"01 Mar 96","6.125"
"29 Feb 96","6.125"
"28 Feb 96","6.125"
"27 Feb 96","6.125"
"26 Feb 96","6.125"
"23 Feb 96","6.125"
"22 Feb 96","6.125"
"21 Feb 96","6.125"
"20 Feb 96","6.125"
"19 Feb 96","6.125"
"16 Feb 96","6.125"
"15 Feb 96","6.125"
"14 Feb 96","6.125"
"13 Feb 96","6.125"
"12 Feb 96","6.125"
"09 Feb 96","6.125"
"08 Feb 96","6.125"
"07 Feb 96","6.125"
"06 Feb 96","6.125"
"05 Feb 96","6.125"
"02 Feb 96","6.125"
"01 Feb 96","6.125"
"31 Jan 96","6.125"
"30 Jan 96","6.125"
"29 Jan 96","6.125"
"26 Jan 96","6.125"
"25 Jan 96","6.125"
"24 Jan 96","6.125"
"23 Jan 96","6.125"
"22 Jan 96","6.125"
"19 Jan 96","6.125"
"18 Jan 96","6.125"
"17 Jan 96","6.375"
"16 Jan 96","6.375"
"15 Jan 96","6.375"
"12 Jan 96","6.375"
"11 Jan 96","6.375"
"10 Jan 96","6.375"
"09 Jan 96","6.375"
"08 Jan 96","6.375"
"05 Jan 96","6.375"
"04 Jan 96","6.375"
"03 Jan 96","6.375"
"02 Jan 96","6.375"
"29 Dec 95","6.375"
"28 Dec 95","6.375"
"27 Dec 95","6.375"
"22 Dec 95","6.375"
"21 Dec 95","6.375"
"20 Dec 95","6.375"
"19 Dec 95","6.375"
"18 Dec 95","6.375"
"15 Dec 95","6.375"
"14 Dec 95","6.375"
"13 Dec 95","6.375"
"12 Dec 95","6.625"
"11 Dec 95","6.625"
"08 Dec 95","6.625"
"07 Dec 95","6.625"
"06 Dec 95","6.625"
"05 Dec 95","6.625"
"04 Dec 95","6.625"
"01 Dec 95","6.625"
"30 Nov 95","6.625"
"29 Nov 95","6.625"
"28 Nov 95","6.625"
"27 Nov 95","6.625"
"24 Nov 95","6.625"
"23 Nov 95","6.625"
"22 Nov 95","6.625"
"21 Nov 95","6.625"
"20 Nov 95","6.625"
"17 Nov 95","6.625"
"16 Nov 95","6.625"
"15 Nov 95","6.625"
"14 Nov 95","6.625"
"13 Nov 95","6.625"
"10 Nov 95","6.625"
"09 Nov 95","6.625"
"08 Nov 95","6.625"
"07 Nov 95","6.625"
"06 Nov 95","6.625"
"03 Nov 95","6.625"
"02 Nov 95","6.625"
"01 Nov 95","6.625"
"31 Oct 95","6.625"
"30 Oct 95","6.625"
"27 Oct 95","6.625"
"26 Oct 95","6.625"
"25 Oct 95","6.625"
"24 Oct 95","6.625"
"23 Oct 95","6.625"
"20 Oct 95","6.625"
"19 Oct 95","6.625"
"18 Oct 95","6.625"
"17 Oct 95","6.625"
"16 Oct 95","6.625"
"13 Oct 95","6.625"
"12 Oct 95","6.625"
"11 Oct 95","6.625"
"10 Oct 95","6.625"
"09 Oct 95","6.625"
"06 Oct 95","6.625"
"05 Oct 95","6.625"
"04 Oct 95","6.625"
"03 Oct 95","6.625"
"02 Oct 95","6.625"
"29 Sep 95","6.625"
"28 Sep 95","6.625"
"27 Sep 95","6.625"
"26 Sep 95","6.625"
"25 Sep 95","6.625"
"22 Sep 95","6.625"
"21 Sep 95","6.625"
"20 Sep 95","6.625"
"19 Sep 95","6.625"
"18 Sep 95","6.625"
"15 Sep 95","6.625"
"14 Sep 95","6.625"
"13 Sep 95","6.625"
"12 Sep 95","6.625"
"11 Sep 95","6.625"
"08 Sep 95","6.625"
"07 Sep 95","6.625"
"06 Sep 95","6.625"
"05 Sep 95","6.625"
"04 Sep 95","6.625"
"01 Sep 95","6.625"
"31 Aug 95","6.625"
"30 Aug 95","6.625"
"29 Aug 95","6.625"
"25 Aug 95","6.625"
"24 Aug 95","6.625"
"23 Aug 95","6.625"
"22 Aug 95","6.625"
"21 Aug 95","6.625"
"18 Aug 95","6.625"
"17 Aug 95","6.625"
"16 Aug 95","6.625"
"15 Aug 95","6.625"
"14 Aug 95","6.625"
"11 Aug 95","6.625"
"10 Aug 95","6.625"
"09 Aug 95","6.625"
"08 Aug 95","6.625"
"07 Aug 95","6.625"
"04 Aug 95","6.625"
"03 Aug 95","6.625"
"02 Aug 95","6.625"
"01 Aug 95","6.625"
"31 Jul 95","6.625"
"28 Jul 95","6.625"
"27 Jul 95","6.625"
"26 Jul 95","6.625"
"25 Jul 95","6.625"
"24 Jul 95","6.625"
"21 Jul 95","6.625"
"20 Jul 95","6.625"
"19 Jul 95","6.625"
"18 Jul 95","6.625"
"17 Jul 95","6.625"
"14 Jul 95","6.625"
"13 Jul 95","6.625"
"12 Jul 95","6.625"
"11 Jul 95","6.625"
"10 Jul 95","6.625"
"07 Jul 95","6.625"
"06 Jul 95","6.625"
"05 Jul 95","6.625"
"04 Jul 95","6.625"
"03 Jul 95","6.625"
"30 Jun 95","6.625"
"29 Jun 95","6.625"
"28 Jun 95","6.625"
"27 Jun 95","6.625"
"26 Jun 95","6.625"
"23 Jun 95","6.625"
"22 Jun 95","6.625"
"21 Jun 95","6.625"
"20 Jun 95","6.625"
"19 Jun 95","6.625"
"16 Jun 95","6.625"
"15 Jun 95","6.625"
"14 Jun 95","6.625"
"13 Jun 95","6.625"
"12 Jun 95","6.625"
"09 Jun 95","6.625"
"08 Jun 95","6.625"
"07 Jun 95","6.625"
"06 Jun 95","6.625"
"05 Jun 95","6.625"
"02 Jun 95","6.625"
"01 Jun 95","6.625"
"31 May 95","6.625"
"30 May 95","6.625"
"26 May 95","6.625"
"25 May 95","6.625"
"24 May 95","6.625"
"23 May 95","6.625"
"22 May 95","6.625"
"19 May 95","6.625"
"18 May 95","6.625"
"17 May 95","6.625"
"16 May 95","6.625"
"15 May 95","6.625"
"12 May 95","6.625"
"11 May 95","6.625"
"10 May 95","6.625"
"09 May 95","6.625"
"05 May 95","6.625"
"04 May 95","6.625"
"03 May 95","6.625"
"02 May 95","6.625"
"01 May 95","6.625"
"28 Apr 95","6.625"
"27 Apr 95","6.625"
"26 Apr 95","6.625"
"25 Apr 95","6.625"
"24 Apr 95","6.625"
"21 Apr 95","6.625"
"20 Apr 95","6.625"
"19 Apr 95","6.625"
"18 Apr 95","6.625"
"13 Apr 95","6.625"
"12 Apr 95","6.625"
"11 Apr 95","6.625"
"10 Apr 95","6.625"
"07 Apr 95","6.625"
"06 Apr 95","6.625"
"05 Apr 95","6.625"
"04 Apr 95","6.625"
"03 Apr 95","6.625"
"31 Mar 95","6.625"
"30 Mar 95","6.625"
"29 Mar 95","6.625"
"28 Mar 95","6.625"
"27 Mar 95","6.625"
"24 Mar 95","6.625"
"23 Mar 95","6.625"
"22 Mar 95","6.625"
"21 Mar 95","6.625"
"20 Mar 95","6.625"
"17 Mar 95","6.625"
"16 Mar 95","6.625"
"15 Mar 95","6.625"
"14 Mar 95","6.625"
"13 Mar 95","6.625"
"10 Mar 95","6.625"
"09 Mar 95","6.625"
"08 Mar 95","6.625"
"07 Mar 95","6.625"
"06 Mar 95","6.625"
"03 Mar 95","6.625"
"02 Mar 95","6.625"
"01 Mar 95","6.625"
"28 Feb 95","6.625"
"27 Feb 95","6.625"
"24 Feb 95","6.625"
"23 Feb 95","6.625"
"22 Feb 95","6.625"
"21 Feb 95","6.625"
"20 Feb 95","6.625"
"17 Feb 95","6.625"
"16 Feb 95","6.625"
"15 Feb 95","6.625"
"14 Feb 95","6.625"
"13 Feb 95","6.625"
"10 Feb 95","6.625"
"09 Feb 95","6.625"
"08 Feb 95","6.625"
"07 Feb 95","6.625"
"06 Feb 95","6.625"
"03 Feb 95","6.625"
"02 Feb 95","6.625"
"01 Feb 95","6.125"
"31 Jan 95","6.125"
"30 Jan 95","6.125"
"27 Jan 95","6.125"
"26 Jan 95","6.125"
"25 Jan 95","6.125"
"24 Jan 95","6.125"
"23 Jan 95","6.125"
"20 Jan 95","6.125"
"19 Jan 95","6.125"
"18 Jan 95","6.125"
"17 Jan 95","6.125"
"16 Jan 95","6.125"
"13 Jan 95","6.125"
"12 Jan 95","6.125"
"11 Jan 95","6.125"
"10 Jan 95","6.125"
"09 Jan 95","6.125"
"06 Jan 95","6.125"
"05 Jan 95","6.125"
"04 Jan 95","6.125"
"03 Jan 95","6.125"
"30 Dec 94","6.125"
"29 Dec 94","6.125"
"28 Dec 94","6.125"
"23 Dec 94","6.125"
"22 Dec 94","6.125"
"21 Dec 94","6.125"
"20 Dec 94","6.125"
"19 Dec 94","6.125"
"16 Dec 94","6.125"
"15 Dec 94","6.125"
"14 Dec 94","6.125"
"13 Dec 94","6.125"
"12 Dec 94","6.125"
"09 Dec 94","6.125"
"08 Dec 94","6.125"
"07 Dec 94","6.125"
"06 Dec 94","5.625"
"05 Dec 94","5.625"
"02 Dec 94","5.625"
"01 Dec 94","5.625"
"30 Nov 94","5.625"
"29 Nov 94","5.625"
"28 Nov 94","5.625"
"25 Nov 94","5.625"
"24 Nov 94","5.625"
"23 Nov 94","5.625"
"22 Nov 94","5.625"
"21 Nov 94","5.625"
"18 Nov 94","5.625"
"17 Nov 94","5.625"
"16 Nov 94","5.625"
"15 Nov 94","5.625"
"14 Nov 94","5.625"
"11 Nov 94","5.625"
"10 Nov 94","5.625"
"09 Nov 94","5.625"
"08 Nov 94","5.625"
"07 Nov 94","5.625"
"04 Nov 94","5.625"
"03 Nov 94","5.625"
"02 Nov 94","5.625"
"01 Nov 94","5.625"
"31 Oct 94","5.625"
"28 Oct 94","5.625"
"27 Oct 94","5.625"
"26 Oct 94","5.625"
"25 Oct 94","5.625"
"24 Oct 94","5.625"
"21 Oct 94","5.625"
"20 Oct 94","5.625"
"19 Oct 94","5.625"
"18 Oct 94","5.625"
"17 Oct 94","5.625"
"14 Oct 94","5.625"
"13 Oct 94","5.625"
"12 Oct 94","5.625"
"11 Oct 94","5.625"
"10 Oct 94","5.625"
"07 Oct 94","5.625"
"06 Oct 94","5.625"
"05 Oct 94","5.625"
"04 Oct 94","5.625"
"03 Oct 94","5.625"
"30 Sep 94","5.625"
"29 Sep 94","5.625"
"28 Sep 94","5.625"
"27 Sep 94","5.625"
"26 Sep 94","5.625"
"23 Sep 94","5.625"
"22 Sep 94","5.625"
"21 Sep 94","5.625"
"20 Sep 94","5.625"
"19 Sep 94","5.625"
"16 Sep 94","5.625"
"15 Sep 94","5.625"
"14 Sep 94","5.625"
"13 Sep 94","5.625"
"12 Sep 94","5.625"
"09 Sep 94","5.125"
"08 Sep 94","5.125"
"07 Sep 94","5.125"
"06 Sep 94","5.125"
"05 Sep 94","5.125"
"02 Sep 94","5.125"
"01 Sep 94","5.125"
"31 Aug 94","5.125"
"30 Aug 94","5.125"
"26 Aug 94","5.125"
"25 Aug 94","5.125"
"24 Aug 94","5.125"
"23 Aug 94","5.125"
"22 Aug 94","5.125"
"19 Aug 94","5.125"
"18 Aug 94","5.125"
"17 Aug 94","5.125"
"16 Aug 94","5.125"
"15 Aug 94","5.125"
"12 Aug 94","5.125"
"11 Aug 94","5.125"
"10 Aug 94","5.125"
"09 Aug 94","5.125"
"08 Aug 94","5.125"
"05 Aug 94","5.125"
"04 Aug 94","5.125"
"03 Aug 94","5.125"
"02 Aug 94","5.125"
"01 Aug 94","5.125"
"29 Jul 94","5.125"
"28 Jul 94","5.125"
"27 Jul 94","5.125"
"26 Jul 94","5.125"
"25 Jul 94","5.125"
"22 Jul 94","5.125"
"21 Jul 94","5.125"
"20 Jul 94","5.125"
"19 Jul 94","5.125"
"18 Jul 94","5.125"
"15 Jul 94","5.125"
"14 Jul 94","5.125"
"13 Jul 94","5.125"
"12 Jul 94","5.125"
"11 Jul 94","5.125"
"08 Jul 94","5.125"
"07 Jul 94","5.125"
"06 Jul 94","5.125"
"05 Jul 94","5.125"
"04 Jul 94","5.125"
"01 Jul 94","5.125"
"30 Jun 94","5.125"
"29 Jun 94","5.125"
"28 Jun 94","5.125"
"27 Jun 94","5.125"
"24 Jun 94","5.125"
"23 Jun 94","5.125"
"22 Jun 94","5.125"
"21 Jun 94","5.125"
"20 Jun 94","5.125"
"17 Jun 94","5.125"
"16 Jun 94","5.125"
"15 Jun 94","5.125"
"14 Jun 94","5.125"
"13 Jun 94","5.125"
"10 Jun 94","5.125"
"09 Jun 94","5.125"
"08 Jun 94","5.125"
"07 Jun 94","5.125"
"06 Jun 94","5.125"
"03 Jun 94","5.125"
"02 Jun 94","5.125"
"01 Jun 94","5.125"
"31 May 94","5.125"
"27 May 94","5.125"
"26 May 94","5.125"
"25 May 94","5.125"
"24 May 94","5.125"
"23 May 94","5.125"
"20 May 94","5.125"
"19 May 94","5.125"
"18 May 94","5.125"
"17 May 94","5.125"
"16 May 94","5.125"
"13 May 94","5.125"
"12 May 94","5.125"
"11 May 94","5.125"
"10 May 94","5.125"
"09 May 94","5.125"
"06 May 94","5.125"
"05 May 94","5.125"
"04 May 94","5.125"
"03 May 94","5.125"
"29 Apr 94","5.125"
"28 Apr 94","5.125"
"27 Apr 94","5.125"
"26 Apr 94","5.125"
"25 Apr 94","5.125"
"22 Apr 94","5.125"
"21 Apr 94","5.125"
"20 Apr 94","5.125"
"19 Apr 94","5.125"
"18 Apr 94","5.125"
"15 Apr 94","5.125"
"14 Apr 94","5.125"
"13 Apr 94","5.125"
"12 Apr 94","5.125"
"11 Apr 94","5.125"
"08 Apr 94","5.125"
"07 Apr 94","5.125"
"06 Apr 94","5.125"
"05 Apr 94","5.125"
"31 Mar 94","5.125"
"30 Mar 94","5.125"
"29 Mar 94","5.125"
"28 Mar 94","5.125"
"25 Mar 94","5.125"
"24 Mar 94","5.125"
"23 Mar 94","5.125"
"22 Mar 94","5.125"
"21 Mar 94","5.125"
"18 Mar 94","5.125"
"17 Mar 94","5.125"
"16 Mar 94","5.125"
"15 Mar 94","5.125"
"14 Mar 94","5.125"
"11 Mar 94","5.125"
"10 Mar 94","5.125"
"09 Mar 94","5.125"
"08 Mar 94","5.125"
"07 Mar 94","5.125"
"04 Mar 94","5.125"
"03 Mar 94","5.125"
"02 Mar 94","5.125"
"01 Mar 94","5.125"
"28 Feb 94","5.125"
"25 Feb 94","5.125"
"24 Feb 94","5.125"
"23 Feb 94","5.125"
"22 Feb 94","5.125"
"21 Feb 94","5.125"
"18 Feb 94","5.125"
"17 Feb 94","5.125"
"16 Feb 94","5.125"
"15 Feb 94","5.125"
"14 Feb 94","5.125"
"11 Feb 94","5.125"
"10 Feb 94","5.125"
"09 Feb 94","5.125"
"08 Feb 94","5.125"
"07 Feb 94","5.375"
"04 Feb 94","5.375"
"03 Feb 94","5.375"
"02 Feb 94","5.375"
"01 Feb 94","5.375"
"31 Jan 94","5.375"
"28 Jan 94","5.375"
"27 Jan 94","5.375"
"26 Jan 94","5.375"
"25 Jan 94","5.375"
"24 Jan 94","5.375"
"21 Jan 94","5.375"
"20 Jan 94","5.375"
"19 Jan 94","5.375"
"18 Jan 94","5.375"
"17 Jan 94","5.375"
"14 Jan 94","5.375"
"13 Jan 94","5.375"
"12 Jan 94","5.375"
"11 Jan 94","5.375"
"10 Jan 94","5.375"
"07 Jan 94","5.375"
"06 Jan 94","5.375"
"05 Jan 94","5.375"
"04 Jan 94","5.375"
"31 Dec 93","5.375"
"30 Dec 93","5.375"
"29 Dec 93","5.375"
"24 Dec 93","5.375"
"23 Dec 93","5.375"
"22 Dec 93","5.375"
"21 Dec 93","5.375"
"20 Dec 93","5.375"
"17 Dec 93","5.375"
"16 Dec 93","5.375"
"15 Dec 93","5.375"
"14 Dec 93","5.375"
"13 Dec 93","5.375"
"10 Dec 93","5.375"
"09 Dec 93","5.375"
"08 Dec 93","5.375"
"07 Dec 93","5.375"
"06 Dec 93","5.375"
"03 Dec 93","5.375"
"02 Dec 93","5.375"
"01 Dec 93","5.375"
"30 Nov 93","5.375"
"29 Nov 93","5.375"
"26 Nov 93","5.375"
"25 Nov 93","5.375"
"24 Nov 93","5.375"
"23 Nov 93","5.375"
"22 Nov 93","5.875"
"19 Nov 93","5.875"
"18 Nov 93","5.875"
"17 Nov 93","5.875"
"16 Nov 93","5.875"
"15 Nov 93","5.875"
"12 Nov 93","5.875"
"11 Nov 93","5.875"
"10 Nov 93","5.875"
"09 Nov 93","5.875"
"08 Nov 93","5.875"
"05 Nov 93","5.875"
"04 Nov 93","5.875"
"03 Nov 93","5.875"
"02 Nov 93","5.875"
"01 Nov 93","5.875"
"29 Oct 93","5.875"
"28 Oct 93","5.875"
"27 Oct 93","5.875"
"26 Oct 93","5.875"
"25 Oct 93","5.875"
"22 Oct 93","5.875"
"21 Oct 93","5.875"
"20 Oct 93","5.875"
"19 Oct 93","5.875"
"18 Oct 93","5.875"
"15 Oct 93","5.875"
"14 Oct 93","5.875"
"13 Oct 93","5.875"
"12 Oct 93","5.875"
"11 Oct 93","5.875"
"08 Oct 93","5.875"
"07 Oct 93","5.875"
"06 Oct 93","5.875"
"05 Oct 93","5.875"
"04 Oct 93","5.875"
"01 Oct 93","5.875"
"30 Sep 93","5.875"
"29 Sep 93","5.875"
"28 Sep 93","5.875"
"27 Sep 93","5.875"
"24 Sep 93","5.875"
"23 Sep 93","5.875"
"22 Sep 93","5.875"
"21 Sep 93","5.875"
"20 Sep 93","5.875"
"17 Sep 93","5.875"
"16 Sep 93","5.875"
"15 Sep 93","5.875"
"14 Sep 93","5.875"
"13 Sep 93","5.875"
"10 Sep 93","5.875"
"09 Sep 93","5.875"
"08 Sep 93","5.875"
"07 Sep 93","5.875"
"06 Sep 93","5.875"
"03 Sep 93","5.875"
"02 Sep 93","5.875"
"01 Sep 93","5.875"
"31 Aug 93","5.875"
"27 Aug 93","5.875"
"26 Aug 93","5.875"
"25 Aug 93","5.875"
"24 Aug 93","5.875"
"23 Aug 93","5.875"
"20 Aug 93","5.875"
"19 Aug 93","5.875"
"18 Aug 93","5.875"
"17 Aug 93","5.875"
"16 Aug 93","5.875"
"13 Aug 93","5.875"
"12 Aug 93","5.875"
"11 Aug 93","5.875"
"10 Aug 93","5.875"
"09 Aug 93","5.875"
"06 Aug 93","5.875"
"05 Aug 93","5.875"
"04 Aug 93","5.875"
"03 Aug 93","5.875"
"02 Aug 93","5.875"
"30 Jul 93","5.875"
"29 Jul 93","5.875"
"28 Jul 93","5.875"
"27 Jul 93","5.875"
"26 Jul 93","5.875"
"23 Jul 93","5.875"
"22 Jul 93","5.875"
"21 Jul 93","5.875"
"20 Jul 93","5.875"
"19 Jul 93","5.875"
"16 Jul 93","5.875"
"15 Jul 93","5.875"
"14 Jul 93","5.875"
"13 Jul 93","5.875"
"12 Jul 93","5.875"
"09 Jul 93","5.875"
"08 Jul 93","5.875"
"07 Jul 93","5.875"
"06 Jul 93","5.875"
"05 Jul 93","5.875"
"02 Jul 93","5.875"
"01 Jul 93","5.875"
"30 Jun 93","5.875"
"29 Jun 93","5.875"
"28 Jun 93","5.875"
"25 Jun 93","5.875"
"24 Jun 93","5.875"
"23 Jun 93","5.875"
"22 Jun 93","5.875"
"21 Jun 93","5.875"
"18 Jun 93","5.875"
"17 Jun 93","5.875"
"16 Jun 93","5.875"
"15 Jun 93","5.875"
"14 Jun 93","5.875"
"11 Jun 93","5.875"
"10 Jun 93","5.875"
"09 Jun 93","5.875"
"08 Jun 93","5.875"
"07 Jun 93","5.875"
"04 Jun 93","5.875"
"03 Jun 93","5.875"
"02 Jun 93","5.875"
"01 Jun 93","5.875"
"28 May 93","5.875"
"27 May 93","5.875"
"26 May 93","5.875"
"25 May 93","5.875"
"24 May 93","5.875"
"21 May 93","5.875"
"20 May 93","5.875"
"19 May 93","5.875"
"18 May 93","5.875"
"17 May 93","5.875"
"14 May 93","5.875"
"13 May 93","5.875"
"12 May 93","5.875"
"11 May 93","5.875"
"10 May 93","5.875"
"07 May 93","5.875"
"06 May 93","5.875"
"05 May 93","5.875"
"04 May 93","5.875"
"30 Apr 93","5.875"
"29 Apr 93","5.875"
"28 Apr 93","5.875"
"27 Apr 93","5.875"
"26 Apr 93","5.875"
"23 Apr 93","5.875"
"22 Apr 93","5.875"
"21 Apr 93","5.875"
"20 Apr 93","5.875"
"19 Apr 93","5.875"
"16 Apr 93","5.875"
"15 Apr 93","5.875"
"14 Apr 93","5.875"
"13 Apr 93","5.875"
"08 Apr 93","5.875"
"07 Apr 93","5.875"
"06 Apr 93","5.875"
"05 Apr 93","5.875"
"02 Apr 93","5.875"
"01 Apr 93","5.875"
"31 Mar 93","5.875"
"30 Mar 93","5.875"
"29 Mar 93","5.875"
"26 Mar 93","5.875"
"25 Mar 93","5.875"
"24 Mar 93","5.875"
"23 Mar 93","5.875"
"22 Mar 93","5.875"
"19 Mar 93","5.875"
"18 Mar 93","5.875"
"17 Mar 93","5.875"
"16 Mar 93","5.875"
"15 Mar 93","5.875"
"12 Mar 93","5.875"
"11 Mar 93","5.875"
"10 Mar 93","5.875"
"09 Mar 93","5.875"
"08 Mar 93","5.875"
"05 Mar 93","5.875"
"04 Mar 93","5.875"
"03 Mar 93","5.875"
"02 Mar 93","5.875"
"01 Mar 93","5.875"
"26 Feb 93","5.875"
"25 Feb 93","5.875"
"24 Feb 93","5.875"
"23 Feb 93","5.875"
"22 Feb 93","5.875"
"19 Feb 93","5.875"
"18 Feb 93","5.875"
"17 Feb 93","5.875"
"16 Feb 93","5.875"
"15 Feb 93","5.875"
"12 Feb 93","5.875"
"11 Feb 93","5.875"
"10 Feb 93","5.875"
"09 Feb 93","5.875"
"08 Feb 93","5.875"
"05 Feb 93","5.875"
"04 Feb 93","5.875"
"03 Feb 93","5.875"
"02 Feb 93","5.875"
"01 Feb 93","5.875"
"29 Jan 93","5.875"
"28 Jan 93","5.875"
"27 Jan 93","5.875"
"26 Jan 93","5.875"
"25 Jan 93","6.875"
"22 Jan 93","6.875"
"21 Jan 93","6.875"
"20 Jan 93","6.875"
"19 Jan 93","6.875"
"18 Jan 93","6.875"
"15 Jan 93","6.875"
"14 Jan 93","6.875"
"13 Jan 93","6.875"
"12 Jan 93","6.875"
"11 Jan 93","6.875"
"08 Jan 93","6.875"
"07 Jan 93","6.875"
"06 Jan 93","6.875"
"05 Jan 93","6.875"
"04 Jan 93","6.875"
"31 Dec 92","6.875"
"30 Dec 92","6.875"
"29 Dec 92","6.875"
"24 Dec 92","6.875"
"23 Dec 92","6.875"
"22 Dec 92","6.875"
"21 Dec 92","6.875"
"18 Dec 92","6.875"
"17 Dec 92","6.875"
"16 Dec 92","6.875"
"15 Dec 92","6.875"
"14 Dec 92","6.875"
"11 Dec 92","6.875"
"10 Dec 92","6.875"
"09 Dec 92","6.875"
"08 Dec 92","6.875"
"07 Dec 92","6.875"
"04 Dec 92","6.875"
"03 Dec 92","6.875"
"02 Dec 92","6.875"
"01 Dec 92","6.875"
"30 Nov 92","6.875"
"27 Nov 92","6.875"
"26 Nov 92","6.875"
"25 Nov 92","6.875"
"24 Nov 92","6.875"
"23 Nov 92","6.875"
"20 Nov 92","6.875"
"19 Nov 92","6.875"
"18 Nov 92","6.875"
"17 Nov 92","6.875"
"16 Nov 92","6.875"
"13 Nov 92","6.875"
"12 Nov 92","7.875"
"11 Nov 92","7.875"
"10 Nov 92","7.875"
"09 Nov 92","7.875"
"06 Nov 92","7.875"
"05 Nov 92","7.875"
"04 Nov 92","7.875"
"03 Nov 92","7.875"
"02 Nov 92","7.875"
"30 Oct 92","7.875"
"29 Oct 92","7.875"
"28 Oct 92","7.875"
"27 Oct 92","7.875"
"26 Oct 92","7.875"
"23 Oct 92","7.875"
"22 Oct 92","7.875"
"21 Oct 92","7.875"
"20 Oct 92","7.875"
"19 Oct 92","7.875"
"16 Oct 92","7.875"
"15 Oct 92","8.875"
"14 Oct 92","8.875"
"13 Oct 92","8.875"
"12 Oct 92","8.875"
"09 Oct 92","8.875"
"08 Oct 92","8.875"
"07 Oct 92","8.875"
"06 Oct 92","8.875"
"05 Oct 92","8.875"
"02 Oct 92","8.875"
"01 Oct 92","8.875"
"30 Sep 92","8.875"
"29 Sep 92","8.875"
"28 Sep 92","8.875"
"25 Sep 92","8.875"
"24 Sep 92","8.875"
"23 Sep 92","8.875"
"22 Sep 92","8.875"
"21 Sep 92","9.875"
"18 Sep 92","9.875"
"17 Sep 92","9.875"
"16 Sep 92","9.875"
"15 Sep 92","9.875"
"14 Sep 92","9.875"
"11 Sep 92","9.875"
"10 Sep 92","9.875"
"09 Sep 92","9.875"
"08 Sep 92","9.875"
"07 Sep 92","9.875"
"04 Sep 92","9.875"
"03 Sep 92","9.875"
"02 Sep 92","9.875"
"01 Sep 92","9.875"
"28 Aug 92","9.875"
